Zone,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag10,mag11,mag12,mag13,mag14,mag15,mag16,mag17,mag18,mag19,mag20,mag21,mag22,mag23,mag24,mag25,mag26,mag27,mag28,mag29,mag30,mag31,mag32,mag33,mag34,mag35,mag36,mag37,mag38,mag39,mag40,mag41,mag42,mag43,mag44,mag45,mag46,mag47,mag48,mag49,mag50,mag51,mag52
2,10.29563014,10.81665383,10,10,8.602325267,9.219544457,9.219544457,8.485281374,8.485281374,8.485281374,9.219544457,8.602325267,7.810249676,8.062257748,8.062257748,8.544003745,8.544003745,8.246211251,8.246211251,8.246211251,8.246211251,8.246211251,8.062257748,9.055385138,9.055385138,9,10,10,11.04536102,10.04987562,11.04536102,11,11,11,12,11,12.04159458,11.18033989,11.18033989,11.18033989,11.18033989,11.18033989,10.44030651,10.44030651,10.44030651,9.486832981,9.848857802,8.94427191,8.94427191,8.602325267,8.602325267,7.810249676
2,8.602325267,9.219544457,9.219544457,9.219544457,9.219544457,7.810249676,8.485281374,7.810249676,7.810249676,7.810249676,7.810249676,8.062257748,7.211102551,8.062257748,7.615773106,8.544003745,8.246211251,8.246211251,8.246211251,8.246211251,8.246211251,8.246211251,8.062257748,9.055385138,9.055385138,9,10,10,10,11.04536102,10,12,11,11.04536102,12,12.04159458,12.04159458,11.18033989,11.18033989,11.18033989,11.18033989,10.44030651,10.44030651,9.486832981,9.486832981,9.848857802,8.94427191,8.94427191,8.602325267,8.602325267,8.602325267,7.810249676
2,10.63014581,10.63014581,9.899494937,9.899494937,9.899494937,9.219544457,9.219544457,9.219544457,9.219544457,8.602325267,9.433981132,8.94427191,8.062257748,8.544003745,7.615773106,9.486832981,8.246211251,9.219544457,8.246211251,9.219544457,9.219544457,9.055385138,9.055385138,9,10,10.04987562,10.04987562,11.04536102,11.04536102,12.04159458,11.04536102,9.055385138,12.04159458,12,12.04159458,12,13,12.04159458,12.04159458,12.04159458,12.16552506,11.18033989,11.18033989,11.18033989,10.44030651,10.44030651,9.848857802,9.848857802,8.94427191,8.94427191,8.062257748,8.062257748
2,10.04987562,10.04987562,10.04987562,10.04987562,10,9,9,9,9.055385138,9.055385138,9.055385138,8.246211251,8.246211251,8.544003745,8.544003745,8.94427191,8.062257748,8.062257748,8.602325267,9.433981132,8.602325267,9.219544457,9.219544457,9.899494937,9.899494937,9.219544457,10,10.63014581,11.40175425,11.40175425,11.40175425,13.60147051,12.04159458,12.04159458,12.04159458,12.72792206,12.72792206,12.04159458,12.04159458,11.40175425,12.20655562,11.66190379,11.66190379,10.81665383,10.29563014,9.848857802,9.848857802,9.486832981,9.486832981,9.486832981,8.246211251,8.062257748
2,11.70469991,10.77032961,10.44030651,10.44030651,10.44030651,10.44030651,10.19803903,10.19803903,10.04987562,9.055385138,10.04987562,10,9,9,9.055385138,10.19803903,9.219544457,9.219544457,9.219544457,9.486832981,9.486832981,9.486832981,9.486832981,9.848857802,10.77032961,10.29563014,11.66190379,11.66190379,11.66190379,12.52996409,11.66190379,12.52996409,12.52996409,12.52996409,13.41640786,13,13,12.64911064,12.64911064,12.64911064,12.36931688,12.36931688,12.36931688,11.18033989,11.18033989,11.04536102,11,10,10.04987562,10.04987562,9.219544457,8.246211251
2,11.40175425,10.44030651,10.44030651,10.44030651,10.44030651,9.486832981,9.848857802,9.848857802,9.848857802,9.848857802,9.433981132,9.433981132,9.433981132,10,8.602325267,9.899494937,9.219544457,9.899494937,9.219544457,9.899494937,9.899494937,10,10,10.81665383,10.81665383,10.29563014,11.18033989,12.52996409,12.08304597,13,12.52996409,6.708203932,12.52996409,13.03840481,13.89244399,13.03840481,13.03840481,12.80624847,12.80624847,12.80624847,12.80624847,12.04159458,12.04159458,11.3137085,10.63014581,10.63014581,10,10,9.433981132,9.433981132,8.94427191,7.615773106
2,10.81665383,10.81665383,10.29563014,11.18033989,10.29563014,9.433981132,9.848857802,9.848857802,9.848857802,9.486832981,9.486832981,9.219544457,9.219544457,9.219544457,9.219544457,10.04987562,9,9,10,10,10,10.04987562,10.04987562,10.19803903,11.18033989,10.19803903,11.40175425,12.36931688,12.64911064,12.64911064,12.36931688,15.62049935,13.34166406,13.34166406,13.34166406,13.15294644,13.15294644,13.03840481,13.03840481,12.04159458,12,12,12.04159458,11.04536102,11.04536102,10.19803903,10.44030651,10.19803903,9.486832981,9.486832981,8.94427191,8.062257748
2,12.04159458,13.03840481,12.16552506,13.15294644,12.16552506,12.04159458,11.18033989,11.18033989,11.18033989,10.44030651,11.40175425,11.70469991,10.77032961,11.18033989,11.18033989,11.18033989,11.66190379,11.66190379,11.66190379,11.66190379,11.66190379,11.40175425,11.40175425,12.04159458,12.04159458,12.72792206,12.72792206,12.72792206,14.14213562,13.45362405,14.14213562,15.62049935,14.14213562,14.14213562,14.86606875,14.2126704,14.2126704,15,13.60147051,14.4222051,13.03840481,13.89244399,13.03840481,12.52996409,12.52996409,12.08304597,11.70469991,11.70469991,10.44030651,10.44030651,10.19803903,10.19803903
2,11.40175425,11.40175425,11.18033989,11.18033989,11.18033989,11.18033989,11.04536102,10.04987562,11.04536102,10,11,10,10.04987562,10.04987562,10.04987562,11.40175425,10.44030651,10.44030651,10.44030651,10.77032961,10.44030651,10.77032961,10.77032961,11.18033989,11.18033989,11.66190379,11.66190379,13.03840481,13.03840481,13.60147051,13.03840481,13.03840481,13.89244399,13.89244399,13.89244399,13.41640786,14.31782106,13,12.64911064,12.64911064,12.64911064,12.64911064,12.36931688,11.40175425,11.18033989,11.18033989,11.04536102,10.04987562,10,10,9.055385138,9.055385138
2,11.18033989,11.04536102,11,11.04536102,11.04536102,11.04536102,10,10,10,10.04987562,10.04987562,10.19803903,10.19803903,10.44030651,10.44030651,10.77032961,10.77032961,9.848857802,11.18033989,11.18033989,11.18033989,10.29563014,10.29563014,11.66190379,12.20655562,12.20655562,12.80624847,12.80624847,13.60147051,12.80624847,13.60147051,14.4222051,14.4222051,13.60147051,14.4222051,13.89244399,13.89244399,13.41640786,13.41640786,13,13,13,12.64911064,11.70469991,11.40175425,10.19803903,11.18033989,10.04987562,10.04987562,10.04987562,9,9.055385138
2,10.44030651,10.44030651,9.486832981,10.44030651,9.848857802,9.848857802,9.848857802,8.94427191,9.433981132,9.433981132,9.433981132,10,10,10.63014581,10.63014581,11.3137085,10.63014581,10.63014581,10.63014581,11.40175425,11.40175425,11.40175425,11.40175425,12.20655562,13.03840481,12.52996409,13.41640786,13.89244399,14.76482306,13.89244399,14.4222051,15.26433752,14.4222051,14.4222051,15,14.2126704,14.2126704,14.2126704,13.45362405,13.45362405,13.45362405,13.45362405,12.80624847,12.04159458,11.40175425,11.40175425,10.81665383,10.81665383,10.29563014,10.29563014,8.94427191,8.544003745
2,10.77032961,10.77032961,10.44030651,10.44030651,10.44030651,9.486832981,10.19803903,9.055385138,10.04987562,9,10,10,10.04987562,10.04987562,10.04987562,10.19803903,10.19803903,10.44030651,10.44030651,11.40175425,10.44030651,10.77032961,10.77032961,12.08304597,12.08304597,12.52996409,12.52996409,13.41640786,13.41640786,13.41640786,13.41640786,16.15549442,14.31782106,13.92838828,13.92838828,13.92838828,14.56021978,13.34166406,13.34166406,13.34166406,13.15294644,13.15294644,12.16552506,11.04536102,11.04536102,11,10,10.04987562,10.04987562,10.04987562,9.219544457,8.246211251
2,11.18033989,11.18033989,10.77032961,11.18033989,10.77032961,9.848857802,10.44030651,10.44030651,10.44030651,10.19803903,11.18033989,11.04536102,11.04536102,11,11,12.04159458,11.04536102,11.04536102,11.04536102,12.04159458,12.04159458,12.16552506,12.16552506,12.36931688,13.34166406,13.60147051,13.60147051,14.56021978,14.56021978,14.86606875,14.56021978,9.848857802,15.5241747,14.31782106,15.29705854,15.13274595,15.13274595,15.03329638,14.03566885,14.03566885,14,13,13,12,12.04159458,11.04536102,11.18033989,11.18033989,10.19803903,10.19803903,9.486832981,9.486832981
2,12,11,11,12,11.04536102,11.04536102,11.04536102,10.19803903,10.19803903,10.44030651,10.44030651,10.77032961,10.77032961,10.77032961,10.77032961,11.18033989,10.29563014,11.66190379,11.66190379,11.66190379,11.66190379,12.20655562,11.40175425,12.04159458,12.04159458,12.04159458,12.72792206,13.45362405,13.45362405,14.14213562,13.45362405,17.02938637,14.2126704,14.2126704,14.2126704,14.2126704,14.4222051,14.4222051,13.89244399,13.89244399,13.41640786,13.41640786,13.41640786,12.08304597,11.70469991,11.70469991,11.40175425,10.44030651,10.19803903,10.19803903,10.04987562,9
2,10.77032961,11.18033989,11.18033989,11.18033989,10.29563014,10.29563014,10.81665383,10,10,10,10.63014581,10.63014581,9.899494937,10.63014581,10.63014581,10.81665383,10.81665383,10.81665383,11.66190379,11.66190379,11.66190379,11.66190379,11.18033989,12.08304597,12.08304597,13,12.64911064,13,13.92838828,13.92838828,13.92838828,15.23154621,14.31782106,14.31782106,14.31782106,13.41640786,13.89244399,13.89244399,13.03840481,13.03840481,12.20655562,12.80624847,12.20655562,11.40175425,11.40175425,10.63014581,10.63014581,9.899494937,9.219544457,9.219544457,8.602325267,8.062257748
2,11.66190379,11.66190379,11.18033989,11.18033989,11.18033989,11.18033989,10.77032961,10.77032961,10.44030651,10.44030651,11.40175425,11.18033989,11.18033989,11.04536102,11.04536102,12,11,11,11.04536102,12.04159458,11.04536102,12.04159458,12.04159458,12.16552506,12.16552506,12.36931688,13.34166406,13.34166406,14.31782106,14.56021978,13.34166406,11.40175425,14.31782106,14.14213562,14.14213562,14.14213562,14.14213562,14.03566885,13.03840481,13,13,13,12,12,12.04159458,11.04536102,10.19803903,10.19803903,10.19803903,9.486832981,9.486832981,8.544003745
2,12.16552506,12.16552506,11.40175425,12.36931688,11.40175425,11.40175425,10.77032961,10.77032961,10.77032961,9.848857802,11.18033989,10.29563014,10.29563014,10.81665383,10.81665383,10.63014581,10.63014581,10.63014581,11.3137085,11.3137085,10.63014581,11.3137085,10.63014581,12.04159458,12.04159458,12.20655562,12.20655562,12.80624847,13.60147051,13.03840481,13.60147051,9.848857802,14.2126704,13.45362405,14.2126704,13.45362405,13.45362405,13.45362405,13.45362405,13.45362405,12.20655562,12.80624847,12.20655562,12.20655562,11.66190379,10.29563014,10.29563014,10.77032961,9.848857802,9.848857802,9.486832981,9.219544457
2,8.544003745,8.544003745,8.94427191,8.94427191,8.94427191,8.062257748,8.062257748,8.602325267,7.810249676,7.810249676,7.810249676,7.810249676,7.810249676,7.810249676,7.810249676,8.602325267,8.062257748,8.602325267,8.94427191,8.94427191,8.94427191,8.94427191,8.94427191,9.848857802,9.848857802,9.848857802,9.486832981,10.44030651,10.44030651,11.40175425,10.77032961,16.40121947,11.70469991,10.77032961,10.77032961,11.18033989,11.18033989,10.29563014,10.29563014,10.29563014,9.433981132,9.433981132,10,8.602325267,8.602325267,8.602325267,8.485281374,7.810249676,7.810249676,7.810249676,7.211102551,6.708203932
2,10.77032961,11.70469991,10.44030651,10.44030651,10.44030651,10.44030651,10.19803903,10.04987562,10.04987562,10.04987562,10.04987562,10,10,10.04987562,10.04987562,11.18033989,11.18033989,11.40175425,11.40175425,11.40175425,11.40175425,11.40175425,11.40175425,11.70469991,12.64911064,13,13,13,14.31782106,13.41640786,13.92838828,5.385164807,13.92838828,13.92838828,14.56021978,13.60147051,14.56021978,13.34166406,13.34166406,13.34166406,12.16552506,13.15294644,12.04159458,12.04159458,12.04159458,11.04536102,11,11.04536102,10.04987562,10.04987562,10.19803903,9.219544457
2,11.40175425,10.63014581,9.899494937,9.899494937,9.899494937,9.899494937,9.219544457,9.219544457,10,9.433981132,9.433981132,9.848857802,9.848857802,9.486832981,9.848857802,10.44030651,10.44030651,10.44030651,10.19803903,11.40175425,11.40175425,11.18033989,11.18033989,12.04159458,12.04159458,12.04159458,12.04159458,13.03840481,13.03840481,13.03840481,13.03840481,18.43908891,14.14213562,13.15294644,14.14213562,13.34166406,13.34166406,13.34166406,12.64911064,12.64911064,12.64911064,11.70469991,13,11.70469991,11.18033989,11.18033989,10.81665383,10.81665383,10.81665383,10,10,9.219544457
2,10.19803903,9.486832981,9.486832981,9.486832981,9.486832981,8.94427191,8.062257748,8.062257748,8.602325267,8.602325267,9.219544457,9.219544457,9.219544457,9.219544457,9.219544457,10,10,9.433981132,9.433981132,10.81665383,10,10.29563014,10.29563014,11.18033989,11.18033989,12.08304597,12.08304597,12.08304597,13,13,12.52996409,10.81665383,12.52996409,12.52996409,13.03840481,13.03840481,13.03840481,12.20655562,12.20655562,12.80624847,12.04159458,12.04159458,12.04159458,10.63014581,10.63014581,9.899494937,9.219544457,10,10,8.602325267,8.602325267,8.062257748
2,11,10,10.04987562,10.04987562,10.04987562,9.055385138,9.219544457,9.219544457,9.219544457,9.486832981,9.486832981,9.848857802,8.94427191,9.433981132,9.433981132,10.81665383,10,10,10,10.63014581,10.63014581,10.63014581,10.63014581,11.3137085,11.3137085,12.04159458,12.04159458,12.72792206,13.45362405,13.45362405,12.72792206,14.2126704,13.45362405,12.72792206,13.45362405,13.45362405,13.60147051,12.80624847,12.20655562,12.20655562,13.03840481,11.66190379,11.66190379,11.66190379,11.18033989,10.29563014,10.77032961,9.848857802,9.486832981,9.486832981,9.219544457,9.219544457
2,10.29563014,10.29563014,9.848857802,9.848857802,9.848857802,8.94427191,9.486832981,8.544003745,8.246211251,8.246211251,9.055385138,8.062257748,8,8,8,9.055385138,9.219544457,9.219544457,9.219544457,9.219544457,9.219544457,9.486832981,9.219544457,10.44030651,10.44030651,10.77032961,10.77032961,11.70469991,12.08304597,12.08304597,11.70469991,5.656854249,11.70469991,11.40175425,12.64911064,12.36931688,12.16552506,11.18033989,11.04536102,11.04536102,11.04536102,11.04536102,11,10,10,9,9.055385138,9.055385138,9.219544457,8.246211251,8.544003745,7.615773106
2,9.848857802,9.848857802,9.433981132,8.94427191,8.94427191,8.062257748,8.602325267,7.810249676,7.810249676,7.810249676,8.485281374,7.810249676,7.810249676,8.062257748,8.602325267,8.94427191,8.062257748,8.94427191,8.544003745,9.848857802,8.94427191,9.486832981,8.544003745,9.486832981,10.44030651,10.44030651,10.44030651,11.40175425,11.40175425,11.40175425,11.40175425,12.52996409,11.70469991,11.70469991,11.70469991,12.08304597,11.18033989,11.18033989,10.29563014,10.29563014,10.81665383,10.81665383,10,10,9.219544457,9.219544457,8.485281374,8.485281374,7.810249676,7.810249676,7.211102551,7.211102551
2,11.40175425,10.44030651,9.848857802,10.77032961,10.29563014,9.848857802,10.29563014,9.433981132,9.433981132,9.219544457,10,9.219544457,9.899494937,9.219544457,9.219544457,10,10,10,10,10.81665383,10.81665383,10.81665383,10.81665383,11.18033989,11.18033989,11.18033989,12.08304597,12.52996409,13,13,12.52996409,13.60147051,12.52996409,12.52996409,13.03840481,13.03840481,13.03840481,12.80624847,12.20655562,11.40175425,12.04159458,12.04159458,12.04159458,10.63014581,10.63014581,10.63014581,10,10,10,8.602325267,8.94427191,8.062257748
2,10.04987562,10.04987562,9.219544457,9.219544457,9.219544457,9.219544457,8.544003745,8.544003745,8.544003745,7.615773106,8.94427191,8.062257748,8.602325267,8.602325267,8.602325267,9.219544457,9.219544457,8.485281374,9.219544457,9.899494937,9.899494937,10,9.219544457,10,11.40175425,10.81665383,11.40175425,11.40175425,12.20655562,12.20655562,11.40175425,16.64331698,12.80624847,12.04159458,12.04159458,12.04159458,12.04159458,12.04159458,11.3137085,11.40175425,11.40175425,11.40175425,10,10,9.433981132,9.433981132,8.94427191,8.94427191,8.544003745,8.544003745,8.246211251,7.280109889
2,11.3137085,10.63014581,10.63014581,10.63014581,10,10,9.433981132,9.433981132,10.29563014,8.94427191,9.848857802,9.486832981,9.848857802,9.486832981,9.486832981,11.18033989,11.18033989,11.04536102,11.04536102,11.04536102,11.04536102,11.04536102,12.04159458,12,13,13,13,13,14,14,14,12.04159458,14.03566885,14.03566885,14.03566885,14.03566885,14.14213562,13.15294644,13.34166406,13.34166406,12.36931688,12.36931688,12.36931688,11.40175425,11.70469991,10.77032961,10.77032961,9.848857802,10.29563014,9.433981132,9.433981132,8.602325267
2,10.77032961,10.44030651,10.19803903,10.44030651,10.19803903,9.219544457,9.055385138,9.055385138,9.055385138,9,10,10.04987562,9.055385138,9.219544457,9.055385138,10.44030651,10.44030651,10.44030651,10.44030651,10.44030651,10.77032961,10.77032961,10.77032961,11.18033989,12.08304597,12.08304597,12.52996409,13.41640786,13.41640786,13.41640786,13,13,13,13,13,13.60147051,13.60147051,12.36931688,12.36931688,12.36931688,12.16552506,12.16552506,12.16552506,11.04536102,11.04536102,10,10,10.04987562,10.04987562,9.055385138,9.219544457,8.246211251
2,11.04536102,11.04536102,11,11,10,10,10.04987562,10.04987562,10.04987562,10.19803903,10.19803903,10.44030651,10.44030651,10.77032961,10.77032961,11.18033989,11.18033989,11.18033989,10.29563014,11.66190379,11.66190379,11.66190379,11.66190379,12.20655562,12.20655562,12.80624847,13.60147051,13.60147051,14.2126704,14.2126704,13.60147051,16.1245155,14.4222051,14.4222051,14.4222051,13.89244399,13.89244399,13.89244399,13.41640786,13.41640786,13,13,13,11.70469991,11.70469991,11.70469991,11.40175425,11.18033989,10.19803903,10.04987562,10.04987562,9
2,10.81665383,10.81665383,10.29563014,10.29563014,10.29563014,10.29563014,9.848857802,9.848857802,9.848857802,9.486832981,10.44030651,10.19803903,10.19803903,10.04987562,10.04987562,11,11,11,11,11,11,11.04536102,11.04536102,12.16552506,12.16552506,12.36931688,13.34166406,13.15294644,14.31782106,14.31782106,13.15294644,12.16552506,14.14213562,14.14213562,14.14213562,14.14213562,14.03566885,14.03566885,14.03566885,13,13.03840481,13.03840481,13.03840481,12.04159458,12.16552506,11.18033989,11.40175425,10.44030651,10.44030651,10.44030651,9.486832981,8.94427191
2,11.18033989,10.44030651,10.44030651,10.44030651,10.44030651,9.486832981,9.848857802,9.848857802,9.848857802,9.433981132,9.433981132,10,10,9.219544457,9.219544457,9.899494937,9.219544457,10,10,10,10,10.81665383,10.81665383,11.18033989,11.18033989,11.18033989,12.08304597,13,13,13,13,6.708203932,13.41640786,13.41640786,13.41640786,13.89244399,13.89244399,13.03840481,13.03840481,13.03840481,12.80624847,12.80624847,12.80624847,12.04159458,11.3137085,11.3137085,10.63014581,10.63014581,10.63014581,10,9.433981132,9.433981132
2,9.486832981,10.77032961,8.94427191,9.848857802,8.94427191,9.848857802,8.94427191,8.94427191,8.602325267,7.810249676,9.219544457,8.485281374,8.485281374,8.602325267,8.602325267,8.602325267,9.433981132,8.94427191,8.94427191,8.94427191,8.94427191,9.848857802,9.486832981,10.44030651,10.44030651,11.40175425,11.18033989,11.40175425,13.34166406,12.16552506,12.36931688,15,12.64911064,12.64911064,13.60147051,12.64911064,12.64911064,13,12.08304597,13,12.52996409,12.52996409,11.66190379,11.66190379,10.81665383,10.81665383,10.63014581,10.63014581,9.219544457,9.899494937,9.219544457,8.602325267
2,11.04536102,11.04536102,10,10,10,10,10.04987562,9.055385138,9.055385138,8.062257748,9.219544457,8.544003745,8.544003745,8.544003745,8.544003745,9.433981132,9.433981132,9.433981132,9.219544457,10,9.219544457,9.219544457,9.899494937,10.63014581,10.63014581,10.63014581,11.40175425,12.04159458,12.80624847,12.80624847,12.80624847,14.14213562,13.45362405,13.45362405,14.14213562,14.14213562,14.14213562,13.45362405,12.80624847,12.80624847,13.03840481,13.03840481,13.03840481,11.66190379,11.66190379,11.18033989,10.77032961,10.77032961,10.44030651,10.44030651,10.19803903,9.055385138
